Probabilities,H_X,H_Y,H_XY,P,E,Error Detection Rate,Correction Capability,Adaptation Rate,Spatial Scale,Temporal Scale,Intelligence
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,1.0,0.5333333333333333,0.5,1.0,4.571122653487033e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,1.0,0.5333333333333333,0.5,1.5,3.047415102324689e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,1.0,0.5333333333333333,1.0,0.5,4.571122653487033e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,1.0,0.5333333333333333,1.0,1.0,2.2855613267435165e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,1.0,0.5333333333333333,1.0,1.5,1.5237075511623444e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,1.0,0.5333333333333333,1.5,0.5,3.047415102324689e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,1.0,0.5333333333333333,1.5,1.0,1.5237075511623444e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,1.0,0.5333333333333333,1.5,1.5,1.0158050341082296e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,1.0,0.7666666666666666,0.5,0.5,1.3141976670907584e+304
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,1.0,0.7666666666666666,0.5,1.0,6.570988335453792e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,1.0,0.7666666666666666,0.5,1.5,4.380658890302528e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,1.0,0.7666666666666666,1.0,0.5,6.570988335453792e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,1.0,0.7666666666666666,1.0,1.0,3.285494167726896e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,1.0,0.7666666666666666,1.0,1.5,2.190329445151264e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,1.0,0.7666666666666666,1.5,0.5,4.380658890302528e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,1.0,0.7666666666666666,1.5,1.0,2.190329445151264e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,1.0,0.7666666666666666,1.5,1.5,1.4602196301008427e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,1.0,1.0,0.5,0.5,1.714170905656658e+304
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,1.0,1.0,0.5,1.0,8.57085452828329e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,1.0,1.0,0.5,1.5,5.713903018855527e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,1.0,1.0,1.0,0.5,8.57085452828329e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,1.0,1.0,1.0,1.0,4.285427264141645e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,1.0,1.0,1.0,1.5,2.8569515094277634e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,1.0,1.0,1.5,0.5,5.713903018855527e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,1.0,1.0,1.5,1.0,2.8569515094277634e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,1.0,1.0,1.5,1.5,1.904634339618509e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.5,0.3,0.5,0.5,8.570854051478033e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.5,0.3,0.5,1.0,4.2854270257390166e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.5,0.3,0.5,1.5,2.856951350492678e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.5,0.3,1.0,0.5,4.2854270257390166e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.5,0.3,1.0,1.0,2.1427135128695083e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.5,0.3,1.0,1.5,1.428475675246339e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.5,0.3,1.5,0.5,2.856951350492678e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.5,0.3,1.5,1.0,1.428475675246339e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.5,0.3,1.5,1.5,9.523171168308926e+301
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.5,0.5333333333333333,0.5,0.5,1.5237074058502684e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.5,0.5333333333333333,0.5,1.0,7.618537029251342e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.5,0.5333333333333333,0.5,1.5,5.079024686167561e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.5,0.5333333333333333,1.0,0.5,7.618537029251342e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.5,0.5333333333333333,1.0,1.0,3.809268514625671e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.5,0.5333333333333333,1.0,1.5,2.5395123430837806e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.5,0.5333333333333333,1.5,0.5,5.079024686167561e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.5,0.5333333333333333,1.5,1.0,2.5395123430837806e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.5,0.5333333333333333,1.5,1.5,1.6930082287225205e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.5,0.7666666666666666,0.5,0.5,2.1903292362651703e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.5,0.7666666666666666,0.5,1.0,1.0951646181325851e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.5,0.7666666666666666,0.5,1.5,7.301097454217234e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.5,0.7666666666666666,1.0,0.5,1.0951646181325851e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.5,0.7666666666666666,1.0,1.0,5.475823090662926e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.5,0.7666666666666666,1.0,1.5,3.650548727108617e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.5,0.7666666666666666,1.5,0.5,7.301097454217234e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.5,0.7666666666666666,1.5,1.0,3.650548727108617e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.5,0.7666666666666666,1.5,1.5,2.4336991514057446e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.5,1.0,0.5,0.5,2.8569512369676354e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.5,1.0,0.5,1.0,1.4284756184838177e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.5,1.0,0.5,1.5,9.523170789892118e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.5,1.0,1.0,0.5,1.4284756184838177e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.5,1.0,1.0,1.0,7.142378092419088e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.5,1.0,1.0,1.5,4.761585394946059e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.5,1.0,1.5,0.5,9.523170789892118e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.5,1.0,1.5,1.0,4.761585394946059e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.5,1.0,1.5,1.5,3.1743902632973725e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.75,0.3,0.5,0.5,1.285628107721705e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.75,0.3,0.5,1.0,6.428140538608525e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.75,0.3,0.5,1.5,4.2854270257390166e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.75,0.3,1.0,0.5,6.428140538608525e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.75,0.3,1.0,1.0,3.2140702693042625e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.75,0.3,1.0,1.5,2.1427135128695083e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.75,0.3,1.5,0.5,4.2854270257390166e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.75,0.3,1.5,1.0,2.1427135128695083e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.75,0.3,1.5,1.5,1.428475675246339e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.75,0.5333333333333333,0.5,0.5,2.2855611087754026e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.75,0.5333333333333333,0.5,1.0,1.1427805543877013e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.75,0.5333333333333333,0.5,1.5,7.618537029251342e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.75,0.5333333333333333,1.0,0.5,1.1427805543877013e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.75,0.5333333333333333,1.0,1.0,5.7139027719385066e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.75,0.5333333333333333,1.0,1.5,3.809268514625671e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.75,0.5333333333333333,1.5,0.5,7.618537029251342e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.75,0.5333333333333333,1.5,1.0,3.809268514625671e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.75,0.5333333333333333,1.5,1.5,2.5395123430837806e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.75,0.7666666666666666,0.5,0.5,3.285493854397755e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.75,0.7666666666666666,0.5,1.0,1.6427469271988776e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.75,0.7666666666666666,0.5,1.5,1.095164618132585e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.75,0.7666666666666666,1.0,0.5,1.6427469271988776e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.75,0.7666666666666666,1.0,1.0,8.213734635994388e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.75,0.7666666666666666,1.0,1.5,5.475823090662925e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.75,0.7666666666666666,1.5,0.5,1.095164618132585e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.75,0.7666666666666666,1.5,1.0,5.475823090662925e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.75,0.7666666666666666,1.5,1.5,3.650548727108617e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.75,1.0,0.5,0.5,4.285426855451453e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.75,1.0,0.5,1.0,2.1427134277257264e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.75,1.0,0.5,1.5,1.4284756184838177e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.75,1.0,1.0,0.5,2.1427134277257264e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.75,1.0,1.0,1.0,1.0713567138628632e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.75,1.0,1.0,1.5,7.142378092419088e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.75,1.0,1.5,0.5,1.4284756184838177e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.75,1.0,1.5,1.0,7.142378092419088e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,0.75,1.0,1.5,1.5,4.761585394946059e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,1.0,0.3,0.5,0.5,1.7141708102956066e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,1.0,0.3,0.5,1.0,8.570854051478033e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,1.0,0.3,0.5,1.5,5.713902700985356e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,1.0,0.3,1.0,0.5,8.570854051478033e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,1.0,0.3,1.0,1.0,4.2854270257390166e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,1.0,0.3,1.0,1.5,2.856951350492678e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,1.0,0.3,1.5,0.5,5.713902700985356e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,1.0,0.3,1.5,1.0,2.856951350492678e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,1.0,0.3,1.5,1.5,1.9046342336617852e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,1.0,0.5333333333333333,0.5,0.5,3.047414811700537e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,1.0,0.5333333333333333,0.5,1.0,1.5237074058502684e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,1.0,0.5333333333333333,0.5,1.5,1.0158049372335122e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,1.0,0.5333333333333333,1.0,0.5,1.5237074058502684e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,1.0,0.5333333333333333,1.0,1.0,7.618537029251342e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,1.0,0.5333333333333333,1.0,1.5,5.079024686167561e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,1.0,0.5333333333333333,1.5,0.5,1.0158049372335122e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,1.0,0.5333333333333333,1.5,1.0,5.079024686167561e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,1.0,0.5333333333333333,1.5,1.5,3.386016457445041e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,1.0,0.7666666666666666,0.5,0.5,4.3806584725303406e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,1.0,0.7666666666666666,0.5,1.0,2.1903292362651703e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,1.0,0.7666666666666666,0.5,1.5,1.460219490843447e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,1.0,0.7666666666666666,1.0,0.5,2.1903292362651703e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,1.0,0.7666666666666666,1.0,1.0,1.0951646181325851e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,1.0,0.7666666666666666,1.0,1.5,7.301097454217234e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,1.0,0.7666666666666666,1.5,0.5,1.460219490843447e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,1.0,0.7666666666666666,1.5,1.0,7.301097454217234e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,1.0,0.7666666666666666,1.5,1.5,4.867398302811489e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,1.0,1.0,0.5,0.5,5.713902473935271e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,1.0,1.0,0.5,1.0,2.8569512369676354e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,1.0,1.0,0.5,1.5,1.9046341579784236e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,1.0,1.0,1.0,0.5,2.8569512369676354e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,1.0,1.0,1.0,1.0,1.4284756184838177e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,1.0,1.0,1.0,1.5,9.523170789892118e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,1.0,1.0,1.5,0.5,1.9046341579784236e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,1.0,1.0,1.5,1.0,9.523170789892118e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.5,1.0,1.0,1.5,1.5,6.348780526594745e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.5,0.3,0.5,0.5,1.285628107721705e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.5,0.3,0.5,1.0,6.428140538608525e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.5,0.3,0.5,1.5,4.2854270257390166e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.5,0.3,1.0,0.5,6.428140538608525e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.5,0.3,1.0,1.0,3.2140702693042625e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.5,0.3,1.0,1.5,2.1427135128695083e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.5,0.3,1.5,0.5,4.2854270257390166e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.5,0.3,1.5,1.0,2.1427135128695083e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.5,0.3,1.5,1.5,1.428475675246339e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.5,0.5333333333333333,0.5,0.5,2.2855611087754026e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.5,0.5333333333333333,0.5,1.0,1.1427805543877013e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.5,0.5333333333333333,0.5,1.5,7.618537029251342e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.5,0.5333333333333333,1.0,0.5,1.1427805543877013e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.5,0.5333333333333333,1.0,1.0,5.7139027719385066e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.5,0.5333333333333333,1.0,1.5,3.809268514625671e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.5,0.5333333333333333,1.5,0.5,7.618537029251342e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.5,0.5333333333333333,1.5,1.0,3.809268514625671e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.5,0.5333333333333333,1.5,1.5,2.5395123430837806e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.5,0.7666666666666666,0.5,0.5,3.285493854397755e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.5,0.7666666666666666,0.5,1.0,1.6427469271988776e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.5,0.7666666666666666,0.5,1.5,1.095164618132585e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.5,0.7666666666666666,1.0,0.5,1.6427469271988776e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.5,0.7666666666666666,1.0,1.0,8.213734635994388e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.5,0.7666666666666666,1.0,1.5,5.475823090662925e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.5,0.7666666666666666,1.5,0.5,1.095164618132585e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.5,0.7666666666666666,1.5,1.0,5.475823090662925e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.5,0.7666666666666666,1.5,1.5,3.650548727108617e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.5,1.0,0.5,0.5,4.285426855451453e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.5,1.0,0.5,1.0,2.1427134277257264e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.5,1.0,0.5,1.5,1.4284756184838177e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.5,1.0,1.0,0.5,2.1427134277257264e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.5,1.0,1.0,1.0,1.0713567138628632e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.5,1.0,1.0,1.5,7.142378092419088e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.5,1.0,1.5,0.5,1.4284756184838177e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.5,1.0,1.5,1.0,7.142378092419088e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.5,1.0,1.5,1.5,4.761585394946059e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.75,0.3,0.5,0.5,1.9284421615825576e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.75,0.3,0.5,1.0,9.642210807912788e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.75,0.3,0.5,1.5,6.428140538608526e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.75,0.3,1.0,0.5,9.642210807912788e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.75,0.3,1.0,1.0,4.821105403956394e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.75,0.3,1.0,1.5,3.214070269304263e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.75,0.3,1.5,0.5,6.428140538608526e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.75,0.3,1.5,1.0,3.214070269304263e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.75,0.3,1.5,1.5,2.1427135128695083e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.75,0.5333333333333333,0.5,0.5,3.428341663163104e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.75,0.5333333333333333,0.5,1.0,1.714170831581552e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.75,0.5333333333333333,0.5,1.5,1.1427805543877013e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.75,0.5333333333333333,1.0,0.5,1.714170831581552e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.75,0.5333333333333333,1.0,1.0,8.57085415790776e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.75,0.5333333333333333,1.0,1.5,5.7139027719385066e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.75,0.5333333333333333,1.5,0.5,1.1427805543877013e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.75,0.5333333333333333,1.5,1.0,5.7139027719385066e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.75,0.5333333333333333,1.5,1.5,3.809268514625671e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.75,0.7666666666666666,0.5,0.5,4.928240781596633e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.75,0.7666666666666666,0.5,1.0,2.4641203907983164e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.75,0.7666666666666666,0.5,1.5,1.6427469271988776e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.75,0.7666666666666666,1.0,0.5,2.4641203907983164e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.75,0.7666666666666666,1.0,1.0,1.2320601953991582e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.75,0.7666666666666666,1.0,1.5,8.213734635994388e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.75,0.7666666666666666,1.5,0.5,1.6427469271988776e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.75,0.7666666666666666,1.5,1.0,8.213734635994388e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.75,0.7666666666666666,1.5,1.5,5.475823090662925e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.75,1.0,0.5,0.5,6.42814028317718e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.75,1.0,0.5,1.0,3.21407014158859e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.75,1.0,0.5,1.5,2.1427134277257267e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.75,1.0,1.0,0.5,3.21407014158859e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.75,1.0,1.0,1.0,1.607035070794295e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.75,1.0,1.0,1.5,1.0713567138628633e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.75,1.0,1.5,0.5,2.1427134277257267e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.75,1.0,1.5,1.0,1.0713567138628633e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,0.75,1.0,1.5,1.5,7.142378092419088e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,1.0,0.3,0.5,0.5,2.57125621544341e+303
